name_nsi,price,index,environment,quality_of_living,safety,transport,services,relax,condition,area,energy_costs,provision,certificate,construction_type,orientation,year_built,last_reconstruction,total_floors,floor,lift,balkonies,loggia,cellar,type,rooms,district
Nitra,134000,65,61,63,69,92,64,32,Complete reconstruction,44,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Nitra
Nitra,133900,71,65,63,67,10,73,53,Partial reconstruction,646,NA,0,NA,NA,NA,NA,NA,8,6,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,107500,71,65,63,67,10,73,53,Complete reconstruction,38,NA,0,NA,NA,NA,1990,2023,7,7,0,NA,NA,0,1-room apartment,1,Nitra
Košické Oľšany,159990,44,65,63,36,22,43,26,Complete reconstruction,6195,NA,0,none,NA,NA,NA,NA,2,1,0,NA,NA,0,3-room apartment,3,Košice - okolie
Košické Oľšany,133990,45,65,63,36,25,48,27,Complete reconstruction,504,NA,0,none,NA,NA,NA,NA,2,NA,0,NA,NA,0,3-room apartment,3,Košice - okolie
Vlkanová,64900,5,68,63,2,64,39,26,Partial reconstruction,4105,NA,0,none,"Panel, Brick",NA,1981,NA,5,1,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Trnava,159900,6,81,64,71,49,52,31,New building,45,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,232900,6,81,64,71,49,52,31,New building,7568,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,388900,6,81,64,71,49,52,31,New building,10142,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Trnava
Trnava,162900,6,81,64,71,49,52,31,New building,50,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,204900,6,81,64,71,49,52,31,New building,68,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Bratislava - mestská časť Ružinov,144900,5,95,64,43,24,25,21,New building,34,NA,0,A,NA,NA,NA,NA,6,6,1,NA,NA,0,1-room apartment,1,Bratislava II
Nitra,110000,72,73,64,76,81,8,56,Original condition,68,NA,0,NA,NA,NA,NA,NA,6,1,1,NA,NA,0,2-room apartment,2,Nitra
Zvolen,220000,72,92,64,82,93,46,29,Partial reconstruction,122,NA,0,NA,NA,NA,NA,NA,11,5,1,NA,NA,0,4-room apartment,4,Zvolen
Zvolen,88000,7,94,64,58,87,66,28,Original condition,70,160,0,none,Brick,NA,NA,NA,2,2,0,NA,NA,0,2-room apartment,2,Zvolen
Zvolen,245000,72,92,64,82,93,46,29,New building,86,NA,1,A,NA,NA,2021,NA,5,3,0,NA,NA,0,3-room apartment,3,Zvolen
Trnava,116900,69,81,65,74,93,54,24,Under construction,332,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Trnava
Trnava,149900,69,81,65,74,93,54,24,New building,54,NA,0,A,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,147990,69,81,65,74,93,54,24,New building,576,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,209990,69,81,65,74,93,54,24,New building,874,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Trnava,140000,69,81,65,74,93,54,24,Under construction,493,NA,1,NA,NA,NA,2022,NA,NA,2,0,NA,NA,0,2-room apartment,2,Trnava
Trnava,151000,69,81,65,74,93,54,24,Under construction,493,NA,1,NA,NA,NA,2022,NA,NA,2,0,NA,NA,0,2-room apartment,2,Trnava
Brestovany,68990,33,44,65,2,2,2,2,New building,4951,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Brestovany,70000,33,44,65,2,2,2,2,New building,50,NA,1,none,NA,NA,2007,NA,3,3,0,NA,NA,0,2-room apartment,2,Trnava
Brestovany,68990,33,44,65,2,2,2,2,New building,4951,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Bratislava - mestská časť Ružinov,443874,54,84,65,66,28,41,22,Under construction,9189,NA,0,B,NA,NA,NA,NA,26,14,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Petržalka,119900,53,74,65,63,32,5,27,New building,2685,NA,0,B,NA,South,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Bratislava V
Spišská Nová Ves,105000,51,65,65,59,34,58,27,Partial reconstruction,72,NA,0,none,NA,South,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Spišská Nová Ves
Sebedražie,82500,53,55,66,23,84,44,34,Original condition,63,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Prievidza
Sebedražie,67000,53,55,66,23,84,44,34,Original condition,63,NA,0,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,2-room apartment,2,Prievidza
Sebedražie,75000,53,55,66,23,84,44,34,Partial reconstruction,63,NA,0,NA,NA,NA,NA,NA,2,1,0,NA,NA,1,2-room apartment,2,Prievidza
Sebedražie,55000,53,55,66,23,84,44,34,Partial reconstruction,53,NA,0,NA,NA,NA,NA,NA,2,1,0,NA,NA,0,2-room apartment,2,Prievidza
Bratislava - mestská časť Devínska Nová Ves,176000,54,79,66,59,44,38,22,New building,5901,NA,0,NA,Other,Southwest,NA,NA,NA,3,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,176000,54,79,66,59,44,38,22,New building,59,NA,1,B,NA,NA,2023,NA,5,3,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,176000,54,79,66,59,44,38,22,New building,59,NA,0,B,NA,NA,2023,NA,5,3,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,189000,54,79,66,59,44,38,22,New building,59,NA,1,B,NA,NA,2022,NA,5,3,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,178000,54,79,66,59,44,38,22,New building,5802,NA,1,none,NA,NA,2023,NA,5,3,0,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Devínska Nová Ves,176000,54,79,66,59,44,38,22,New building,4547,NA,0,NA,NA,NA,NA,NA,5,1,1,NA,1,0,2-room apartment,2,Bratislava IV
Stupava,149000,68,77,66,72,63,71,56,Original condition,6434,NA,0,NA,NA,NA,NA,NA,NA,3,1,NA,1,0,3-room apartment,3,Malacky
Stupava,160000,68,77,66,72,63,71,56,Original condition,6434,NA,0,NA,NA,NA,NA,NA,4,3,0,NA,1,0,3-room apartment,3,Malacky
Stupava,129990,68,77,66,72,63,71,56,Partial reconstruction,45,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Malacky
Stupava,90000,71,77,66,72,77,71,58,Original condition,36,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Malacky
Stupava,154000,75,77,66,72,91,73,67,Original condition,70,NA,0,B,NA,NA,NA,NA,1,NA,0,NA,NA,0,3-room apartment,3,Malacky
Nitra,211000,54,72,66,58,41,52,23,New building,115,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Nitra
Košické Oľšany,99990,44,65,66,36,21,46,27,Complete reconstruction,38,NA,0,none,NA,NA,NA,NA,2,NA,0,NA,NA,0,2-room apartment,2,Košice - okolie
Martin,98880,64,73,66,67,7,57,37,Original condition,69,NA,0,none,NA,NA,1985,NA,8,3,0,NA,NA,0,3-room apartment,3,Martin
Martin,97000,64,73,66,67,7,57,37,Complete reconstruction,50,NA,0,none,NA,NA,1980,NA,7,7,0,NA,NA,0,2-room apartment,2,Martin
Žilina,279990,65,93,66,55,85,34,21,New building,893,NA,0,NA,NA,Northeast,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Žilina
Zvolen,73000,69,94,66,43,85,64,35,Complete reconstruction,34,NA,0,none,NA,East,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Zvolen
Zvolen,55000,69,89,66,43,92,64,33,Partial reconstruction,31,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Zvolen
Zvolen,132000,69,94,66,43,85,64,35,Complete reconstruction,53,NA,0,B,NA,NA,NA,NA,5,5,1,NA,NA,0,2-room apartment,2,Zvolen
Bratislava - mestská časť Ružinov,230000,51,95,67,43,24,25,21,New building,79,NA,0,NA,NA,NA,2020,NA,NA,4,1,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Dúbravka,145000,59,63,67,77,58,58,31,Complete reconstruction,42,NA,0,NA,NA,NA,2007,NA,NA,NA,1,NA,NA,0,2-room apartment,2,Bratislava IV
Bratislava - mestská časť Dúbravka,144900,59,63,67,77,58,58,31,New building,57,NA,0,none,Other,NA,1900,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Miloslavov,119990,4,47,67,28,3,46,25,New building,4774,NA,1,NA,NA,NA,NA,NA,4,1,0,1,NA,0,2-room apartment,2,Senec
Miloslavov,159000,4,47,67,28,3,46,25,New building,8456,NA,0,NA,NA,NA,NA,NA,NA,1,0,2,NA,0,3-room apartment,3,Senec
Miloslavov,135000,38,55,67,23,28,21,23,New building,464,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Senec
Miloslavov,209900,37,53,67,23,22,22,27,New building,72,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Senec
Miloslavov,159000,4,47,67,28,3,46,25,New building,8456,NA,0,NA,NA,NA,NA,NA,NA,1,0,2,NA,0,3-room apartment,3,Senec
Miloslavov,249000,37,54,67,2,26,22,21,New building,90,NA,0,NA,Brick,NA,NA,NA,2,NA,0,NA,NA,0,3-room apartment,3,Senec
Rovinka,189000,52,67,67,36,52,58,26,New building,52,NA,1,B,NA,NA,2019,NA,2,1,0,NA,NA,0,2-room apartment,2,Senec
Nitra,126000,51,59,67,32,65,5,23,Partial reconstruction,64,NA,0,none,Panel,NA,NA,NA,8,1,0,NA,NA,0,2-room apartment,2,Nitra
Sládkovičovo,154900,37,46,67,28,2,43,2,New building,89,NA,0,NA,NA,NA,NA,NA,3,3,1,1,NA,0,3-room apartment,3,Galanta
Spišská Nová Ves,91000,65,46,67,86,85,75,41,Partial reconstruction,68,NA,0,none,Panel,NA,NA,NA,NA,8,1,NA,NA,0,3-room apartment,3,Spišská Nová Ves
Zvolen,109000,63,92,67,35,73,57,31,Complete reconstruction,63,NA,0,none,NA,NA,NA,NA,NA,4,1,NA,1,0,2-room apartment,2,Zvolen
Zvolen,106000,63,92,67,35,73,57,31,Partial reconstruction,63,NA,0,NA,NA,NA,NA,NA,8,5,1,1,NA,0,2-room apartment,2,Zvolen
Banská Bystrica,115000,55,62,67,48,61,51,32,Complete reconstruction,34,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Prievidza,77000,73,63,68,85,93,85,45,Complete reconstruction,56,NA,0,none,Panel,NA,NA,NA,4,1,0,NA,NA,0,2-room apartment,2,Prievidza
Bratislava - mestská časť Karlova Ves,322600,63,82,68,41,81,58,31,New building,118,NA,0,NA,NA,NA,NA,NA,2,1,1,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Karlova Ves,224000,58,73,68,36,72,56,27,Partial reconstruction,75,NA,0,NA,NA,NA,NA,NA,NA,6,1,1,NA,0,3-room apartment,3,Bratislava IV
Ivanka pri Nitre,163000,52,62,68,2,7,4,38,New building,6562,NA,0,A,NA,NA,NA,NA,NA,1,0,1,NA,0,2-room apartment,2,Nitra
Žilina,150000,62,65,68,62,9,5,24,Complete reconstruction,59,NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,2-room apartment,2,Žilina
Vlkanová,64900,57,7,68,23,92,42,26,Partial reconstruction,41,NA,0,none,Other,Southwest,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Banská Bystrica
Vlkanová,42000,57,7,68,23,92,42,26,Partial reconstruction,40,NA,1,none,NA,NA,1900,NA,8,7,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Vlkanová,153000,57,7,68,23,92,42,26,Complete reconstruction,92,NA,0,NA,Panel,NA,40,NA,4,1,0,NA,NA,0,4-room apartment,4,Banská Bystrica
Vlkanová,69000,57,7,68,23,92,42,26,Complete reconstruction,33,NA,0,none,NA,NA,NA,NA,5,1,0,NA,1,0,2-room apartment,2,Banská Bystrica
Vlkanová,67000,57,7,68,23,92,42,26,Complete reconstruction,40,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Banská Bystrica
Bratislava - mestská časť Ružinov,170000,77,8,69,82,93,83,48,New building,44,NA,0,NA,Brick,NA,NA,NA,6,4,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,210000,77,8,69,82,93,83,48,New building,67,NA,0,none,NA,NA,NA,NA,7,2,1,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,142500,77,8,69,82,93,83,48,New building,34,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Bratislava II
Púchov,115000,61,91,69,84,28,56,25,Partial reconstruction,NA,NA,0,NA,Other,NA,NA,NA,NA,4,1,NA,NA,0,3-room apartment,3,Púchov
Púchov,115000,61,91,69,84,28,56,25,Partial reconstruction,NA,NA,0,NA,Other,NA,NA,NA,NA,3,1,NA,NA,0,3-room apartment,3,Púchov
Bratislava - mestská časť Devínska Nová Ves,278000,61,8,69,59,7,44,24,New building,8259,NA,0,NA,NA,Northeast,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Bratislava - mestská časť Dúbravka,154000,55,98,69,5,28,37,2,New building,58,NA,0,none,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava IV
Miloslavov,141000,41,54,69,28,32,23,31,New building,4639,NA,0,NA,NA,West,NA,NA,NA,2,1,NA,NA,0,2-room apartment,2,Senec
Miloslavov,120000,43,51,69,23,42,24,37,New building,58,NA,0,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,2-room apartment,2,Senec
Zvolen,158000,56,64,69,43,72,48,24,Partial reconstruction,7445,NA,0,none,NA,NA,1970,NA,8,4,0,NA,NA,0,4-room apartment,4,Zvolen
Kanianka,93000,64,71,71,43,88,58,39,Partial reconstruction,64,NA,1,none,NA,NA,1900,NA,6,6,0,NA,NA,0,3-room apartment,3,Prievidza
Kanianka,69900,64,71,71,43,88,58,39,Complete reconstruction,40,NA,1,C,NA,NA,1900,NA,6,1,0,NA,NA,0,1-room apartment,1,Prievidza
Bratislava - mestská časť Ružinov,770000,71,71,71,79,77,69,54,Under construction,1219,NA,0,A,NA,Southwest,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava II
Bratislava - mestská časť Ružinov,240000,71,71,71,79,77,69,54,New building,525,NA,0,A,NA,East,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,299000,71,71,71,79,77,69,54,New building,74,NA,0,NA,NA,NA,NA,NA,9,6,1,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,225000,71,71,71,79,77,69,54,New building,52,NA,0,NA,NA,NA,NA,NA,9,4,1,1,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,269900,71,71,71,79,77,69,54,New building,67,NA,0,NA,NA,NA,NA,NA,9,6,1,1,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,624000,71,71,71,79,77,69,54,Under construction,1055,NA,0,A,NA,Northwest,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava II
Bratislava - mestská časť Ružinov,879900,71,71,71,79,77,69,54,Under construction,1619,NA,0,A,NA,Northeast,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Bratislava II
Bratislava - mestská časť Ružinov,190500,71,71,71,79,77,69,54,New building,386,NA,0,A,NA,Northwest,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,365000,71,71,71,79,77,69,54,New building,776,NA,0,A,NA,Northeast,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,400020,71,71,71,79,77,69,54,New building,1004,NA,0,NA,NA,NA,NA,NA,NA,6,0,NA,1,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,349000,71,71,71,79,77,69,54,New building,866,NA,0,NA,NA,NA,NA,NA,NA,8,0,NA,1,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Ružinov,436350,71,71,71,79,77,69,54,New building,1143,NA,0,NA,NA,NA,NA,NA,NA,4,0,NA,1,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,435000,71,71,71,79,77,69,54,New building,1101,NA,0,NA,NA,NA,NA,NA,NA,9,0,NA,1,0,3-room apartment,3,Bratislava II
Bratislava - mestská časť Ružinov,190500,71,71,71,79,77,69,54,New building,454,NA,0,NA,NA,NA,NA,NA,NA,5,0,NA,1,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,175000,71,71,71,79,77,69,54,New building,324,NA,0,NA,NA,NA,NA,NA,NA,9,0,NA,1,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Ružinov,259990,71,71,71,79,77,69,54,New building,54,NA,0,A,NA,Southeast,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Bratislava II
Bratislava - mestská časť Rača,144000,78,77,71,8,98,83,55,New building,42,NA,0,NA,NA,NA,2008,2022,3,3,0,NA,NA,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Rača,144900,78,77,71,8,98,83,55,New building,4169,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Rača,144900,78,77,71,8,98,83,55,New building,39,NA,0,B,NA,NA,2016,NA,2,2,0,NA,NA,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Rača,144900,78,77,71,8,98,83,55,New building,4169,NA,0,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Rača,109000,78,77,71,8,98,83,55,New building,7021,NA,0,NA,Brick,NA,NA,NA,NA,NA,1,NA,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Rača,159900,78,77,71,8,98,83,55,New building,42,NA,0,NA,NA,NA,NA,NA,NA,3,1,NA,NA,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Rača,144000,78,77,71,8,98,83,55,New building,39,NA,0,NA,NA,NA,2008,NA,NA,3,1,NA,NA,0,2-room apartment,2,Bratislava III
Bratislava - mestská časť Rača,175000,78,77,71,8,98,83,55,Partial reconstruction,6921,NA,0,B,NA,NA,1980,NA,12,9,1,NA,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Vajnory,93000,63,66,71,59,85,48,32,Complete reconstruction,23,NA,1,none,NA,NA,1994,NA,7,4,1,NA,NA,0,Studio,1,Bratislava III
Bratislava - mestská časť Vajnory,80000,63,66,71,59,85,48,32,Complete reconstruction,29,NA,0,NA,NA,NA,NA,NA,NA,4,1,NA,1,0,1-room apartment,1,Bratislava III
Bratislava - mestská časť Vajnory,132500,63,66,71,59,85,48,32,Complete reconstruction,40,NA,0,B,NA,NA,NA,NA,9,2,0,NA,1,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Vajnory,85000,63,66,71,59,85,48,32,Partial reconstruction,28,68,1,C,NA,NA,1980,NA,9,8,0,NA,NA,0,1-room apartment,1,Bratislava III
Bratislava - mestská časť Vajnory,179000,63,66,71,59,85,48,32,Partial reconstruction,83,NA,1,NA,NA,NA,NA,NA,8,4,1,NA,2,0,3-room apartment,3,Bratislava III
Stupava,188000,6,76,71,63,58,51,29,New building,5812,NA,0,NA,NA,Southeast,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Malacky
Stupava,285000,55,77,71,47,5,45,25,New building,109,NA,0,A,NA,Southeast,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Malacky
Hamuliakovo,209990,56,86,71,36,47,38,33,New building,115,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Senec
Hamuliakovo,149990,62,89,71,41,77,41,23,Partial reconstruction,60,NA,0,none,NA,NA,NA,NA,4,3,1,NA,NA,0,2-room apartment,2,Senec
Most pri Bratislave,139200,63,75,71,5,79,59,25,New building,48,NA,0,none,NA,NA,2009,NA,4,2,0,NA,1,0,2-room apartment,2,Senec
Nitra,144990,79,77,71,95,77,93,71,Complete reconstruction,56,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,150000,67,65,71,79,75,74,42,Partial reconstruction,106,NA,0,NA,NA,NA,1979,NA,4,3,0,2,NA,0,3-room apartment,3,Nitra
Nitra,179000,79,77,71,95,77,93,71,New building,65,110,0,NA,Mixed,NA,NA,NA,NA,4,1,NA,NA,0,2-room apartment,2,Nitra
Nitra,155000,68,69,71,79,73,72,41,Partial reconstruction,81,NA,0,none,NA,NA,1964,NA,3,3,0,NA,NA,0,3-room apartment,3,Nitra
Nitra,135000,68,69,71,79,73,72,41,New building,4617,NA,0,none,NA,NA,2014,NA,5,1,1,NA,NA,0,2-room apartment,2,Nitra
Hrnčiarovce nad Parnou,123000,48,63,72,3,5,31,27,Partial reconstruction,472,NA,0,NA,NA,NA,NA,NA,3,1,0,1,NA,0,2-room apartment,2,Trnava
Hrnčiarovce nad Parnou,125000,48,63,72,3,5,31,27,New building,472,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Hrnčiarovce nad Parnou,123500,48,63,72,3,5,31,27,New building,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Hrnčiarovce nad Parnou,132500,48,63,72,3,5,31,27,New building,57,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Trnava
Prievidza,139000,59,74,72,46,65,57,26,Original condition,103,347,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,4-room apartment,4,Prievidza
Handlová,56990,59,74,72,46,65,57,26,Partial reconstruction,56,NA,0,NA,NA,NA,NA,NA,3,3,0,1,NA,0,2-room apartment,2,Prievidza
Bratislava - mestská časť Nové Mesto,359000,74,57,72,85,93,81,59,New building,94,135,0,NA,Brick,NA,NA,NA,7,NA,1,NA,NA,0,3-room apartment,3,Bratislava III
Bratislava - mestská časť Devínska Nová Ves,95000,73,93,72,53,10,58,34,Partial reconstruction,34,NA,0,none,NA,NA,1987,NA,8,4,0,NA,NA,0,1-room apartment,1,Bratislava IV
Stupava,165200,6,89,72,63,43,53,23,New building,56,NA,0,B,NA,NA,2022,NA,3,1,0,NA,NA,0,2-room apartment,2,Malacky
Stupava,193000,6,89,72,63,43,53,23,New building,5738,NA,0,NA,NA,NA,2013,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Malacky
Levice,49000,72,92,72,69,65,72,53,Original condition,2387,NA,0,NA,Panel,NA,NA,NA,NA,1,1,NA,NA,0,Studio,1,Levice
Bardejov,96900,72,76,72,9,96,61,24,Partial reconstruction,74,NA,0,none,NA,NA,1975,NA,8,4,0,NA,NA,0,3-room apartment,3,Bardejov
Trnava,113100,54,86,73,23,57,22,28,New building,3726,NA,0,NA,NA,NA,NA,NA,4,2,1,NA,NA,0,2-room apartment,2,Trnava
Trnava,139900,54,86,73,23,57,22,28,New building,47,NA,0,NA,NA,NA,NA,NA,4,3,1,NA,NA,0,3-room apartment,3,Trnava
Trnava,110000,54,86,73,23,57,22,28,New building,29,NA,0,NA,NA,NA,NA,NA,5,3,1,NA,NA,0,1-room apartment,1,Trnava
Biely Kostol,205000,49,7,73,23,55,21,24,New building,665,150,0,NA,NA,South,NA,NA,NA,NA,0,NA,NA,0,3-room apartment,3,Trnava
Bratislava - mestská časť Staré Mesto,269000,7,74,73,85,67,7,5,Partial reconstruction,7464,NA,1,NA,NA,NA,NA,NA,3,1,0,NA,NA,0,2-room apartment,2,Bratislava I
Bratislava - mestská časť Ružinov,162000,65,83,73,72,58,64,32,New building,47,NA,0,A,NA,NA,2022,NA,6,2,0,NA,NA,0,2-room apartment,2,Bratislava II
Bratislava - mestská časť Petržalka,269000,52,98,73,27,34,29,2,New building,60,NA,0,NA,NA,NA,NA,NA,6,1,1,NA,NA,0,2-room apartment,2,Bratislava V
Stupava,150900,69,77,73,7,7,69,48,New building,668,NA,0,A,NA,NA,NA,NA,4,NA,1,NA,NA,0,2-room apartment,2,Malacky
Stupava,150000,69,77,73,7,7,69,48,New building,68,NA,0,A,NA,NA,NA,NA,4,2,1,NA,NA,0,2-room apartment,2,Malacky
Stupava,130000,69,77,73,7,7,69,48,New building,666,NA,0,A,NA,NA,NA,NA,4,NA,1,NA,NA,0,2-room apartment,2,Malacky
Stupava,112500,68,76,73,63,84,62,37,Complete reconstruction,3515,NA,1,B,NA,East,NA,NA,NA,NA,0,NA,NA,0,1-room apartment,1,Malacky
Stupava,165000,69,77,73,7,7,69,48,New building,52,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Malacky
Stupava,304900,69,77,73,7,7,69,48,New building,914,NA,0,NA,NA,NA,NA,NA,NA,2,0,NA,1,0,4-room apartment,4,Malacky
Stupava,185000,69,77,73,7,7,69,48,New building,597,NA,0,NA,NA,NA,NA,NA,2,NA,0,NA,NA,0,2-room apartment,2,Malacky
Stupava,170990,69,77,73,7,7,69,48,New building,65,NA,0,A,NA,NA,NA,NA,4,4,1,NA,NA,0,2-room apartment,2,Malacky
Stupava,160990,69,77,73,7,7,69,48,New building,45,NA,0,A,NA,NA,NA,NA,4,4,1,NA,NA,0,2-room apartment,2,Malacky
Stupava,146500,67,76,73,64,67,65,51,New building,525,NA,0,A,NA,NA,2012,NA,5,1,0,NA,NA,0,2-room apartment,2,Malacky
Stupava,135000,69,77,73,7,7,69,48,New building,529,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Malacky
Stupava,105000,65,76,73,64,6,64,47,Complete reconstruction,36,NA,0,none,NA,NA,NA,2023,NA,1,0,NA,NA,0,1-room apartment,1,Malacky
Stupava,198000,67,76,73,64,67,65,51,New building,7285,NA,1,NA,NA,NA,NA,NA,5,4,1,1,NA,0,3-room apartment,3,Malacky
Stupava,149000,69,77,73,7,7,69,48,New building,507,NA,1,A,NA,NA,2023,NA,5,4,0,NA,NA,0,2-room apartment,2,Malacky
Nitra,170000,86,85,73,95,93,95,76,Complete reconstruction,57,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,132000,84,74,73,10,93,94,74,Complete reconstruction,49,NA,0,none,Brick,NA,NA,NA,1,1,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,124000,84,74,73,10,93,94,74,Complete reconstruction,46,NA,0,none,Brick,NA,NA,NA,1,1,0,NA,NA,0,2-room apartment,2,Nitra
Nitra,116000,84,74,73,10,93,94,74,Complete reconstruction,43,NA,0,none,Brick,NA,NA,NA,1,1,0,NA,NA,0,2-room apartment,2,Nitra
